timestamp_ms,qw,qx,qy,qz,gx,gy,gz,ax,ay,az,gnss_fix_type,numSV,gnss_valid,gnss_num_sats,lat,lon,hmsl,gnss_hacc_m,gnss_vacc_m,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,M1,M2,M3,M4,ekf_pwm_mean,ekf_is_armed,ekf_ground_motor_mode,motor_output_allowed,motor_on_detected,alignment_active,alignment_done,ekf_ready,gnss_ref_set,gnss_ref_ready,gnss_ref_age_ms,ekf_dt,ekf_dt_clamped,ekf_pos_n,ekf_pos_e,ekf_pos_d,ekf_vel_n,ekf_vel_e,ekf_vel_d,ekf_p_cov_n,ekf_p_cov_e,ekf_p_cov_d,ekf_v_cov_n,ekf_v_cov_e,ekf_v_cov_d,ekf_qw,ekf_qx,ekf_qy,ekf_qz,ekf_roll_deg,ekf_pitch_deg,ekf_yaw_deg,roll_deg,pitch_deg,yaw_deg,ekf_accel_body_x,ekf_accel_body_y,ekf_accel_body_z,ekf_accel_nav_n,ekf_accel_nav_e,ekf_accel_nav_d,acc_ned_n,acc_ned_e,acc_ned_d,accel_norm,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,ekf_bias_acc_x,ekf_bias_acc_y,ekf_bias_acc_z,ekf_bias_gyro_x,ekf_bias_gyro_y,ekf_bias_gyro_z,ekf_gnss_pos_n,ekf_gnss_pos_e,ekf_gnss_pos_d,ekf_innov_pos_n,ekf_innov_pos_e,ekf_innov_pos_d,ekf_innov_vel_n,ekf_innov_vel_e,ekf_innov_vel_d,ekf_R_applied_gnss_pos_n,ekf_R_applied_gnss_pos_e,ekf_R_applied_gnss_pos_d,ekf_R_applied_gnss_vel_n,ekf_R_applied_gnss_vel_e,ekf_R_applied_gnss_vel_d,ekf_sigma_applied_gnss_pos_n,ekf_sigma_applied_gnss_pos_e,ekf_sigma_applied_gnss_pos_d,ekf_sigma_applied_gnss_vel_n,ekf_sigma_applied_gnss_vel_e,ekf_sigma_applied_gnss_vel_d,gnss_correction_accepted,gnss_update_executed,gnss_new_measurement,gnss_velocity_used,gnss_position_gate_passed,gnss_update_dt,gnss_last_update_age_ms,gnss_innov_gate_reject_count,ekf_zupt_applied,ekf_zupt_allowed,zupt_active,stationary_detected,delta_vel_gnss_update_n,delta_vel_gnss_update_e,delta_vel_gnss_update_d,delta_vel_zupt_update_n,delta_vel_zupt_update_e,delta_vel_zupt_update_d,tether_disturbance_candidate,raw_acc_norm_g,acc_ned_h,ekf_speed_h,delta_vel_gnss_update_xy,gyro_raw_norm,gyro_lpf_norm,gyro_corrected_norm,imu_fw_roll_deg,imu_fw_pitch_deg,ekf_imu_roll_diff_deg,ekf_imu_pitch_diff_deg,pitch_diff_rate_deg_s,accel_rotation_source,accel_rotation_source_used,vel_ctrl_enabled,vel_ctrl_valid,vel_ctrl_accel_saturated,vel_ctrl_tilt_saturated,vel_ctrl_dt_s,vel_sp_n_mps,vel_sp_e_mps,vel_meas_n_mps,vel_meas_e_mps,vel_filt_n_mps,vel_filt_e_mps,vel_err_n_mps,vel_err_e_mps,vel_acc_cmd_n_mps2,vel_acc_cmd_e_mps2,vel_acc_cmd_forward_mps2,vel_acc_cmd_right_mps2,vel_roll_des_deg,vel_pitch_des_deg
52516,0.869480,-0.024702,-0.002400,-0.493345,-10.700000,-7.200000,0.900000,0.342000,-0.347000,-1.775000,3,21,1,21,37.5418154,127.0795361,29.767,0.792000,1.535000,0.023000,-0.028000,0.039000,0.152000,1235,1207,1190,1167,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.093994,0.042051,-1.689790,0.067057,0.035135,0.018989,0.143209,0.143209,0.246990,1.280633,1.280600,1.742139,0.870869,-0.018109,-0.001064,-0.491181,-1.747934,-1.125545,-58.829922,-1.747934,-1.125545,-58.829922,-0.071016,0.417902,-10.420789,0.154711,-0.062848,-0.621419,0.154711,-0.062848,-0.621419,18.050625,0.001079,-0.001773,0.062289,0.000049,0.000004,0.000011,0.001079,-0.001773,0.062289,0.000049,0.000004,0.000001,-0.042321,-0.189016,-1.603899,0.050527,-0.248794,0.093537,-0.115178,-0.156501,-0.000405,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.840652,0.166989,0.075704,0.000000,0.225641,0.039967,0.225682,-2.327106,-1.635865,0.579172,0.510321,0.958096,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.058548,0.024624,0.047380,0.033944,-0.047380,-0.033944,-0.028428,-0.020366,0.002718,-0.034865,0.203698,-0.015881
52545,0.869514,-0.025103,-0.002500,-0.493264,-3.200000,-1.900000,1.700000,-0.139000,-0.249000,-0.793000,3,21,1,21,37.5418154,127.0795361,29.767,0.792000,1.535000,0.023000,-0.028000,0.039000,0.152000,1235,1209,1192,1164,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.001000,0,-0.091652,0.043283,-1.689134,0.099747,0.051055,0.026027,0.152006,0.152005,0.264281,1.762005,1.762020,2.222147,0.870936,-0.017960,-0.000988,-0.491068,-1.737445,-1.109358,-58.815216,-1.737445,-1.109358,-58.815216,-0.083945,0.971783,-9.820799,0.631489,0.257502,-0.038878,0.631489,0.257502,-0.038878,8.264225,0.001079,-0.001773,0.062289,0.000049,0.000004,0.000011,0.001079,-0.001773,0.062289,0.000049,0.000004,0.000001,-0.042321,-0.189016,-1.603899,0.050527,-0.248794,0.093537,-0.115178,-0.156501,-0.000405,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.842716,0.681972,0.112054,0.000000,0.071409,0.007470,0.071444,-2.361605,-1.668302,0.624159,0.558944,1.676666,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.095177,0.049377,0.054842,0.035899,-0.054842,-0.035899,-0.032905,-0.021539,0.001389,-0.039303,0.229630,-0.008115
52589,0.869485,-0.024402,-0.002700,-0.493348,5.400000,11.600000,-0.300000,-0.268000,1.076000,-0.686000,3,21,1,21,37.5418154,127.0795361,29.761,0.792000,1.534000,0.002000,-0.001000,0.033000,0.137000,1224,1203,1198,1175,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.001000,0,-0.096759,0.031121,-1.681138,-0.021902,-0.031697,0.032725,0.139378,0.139379,0.238023,0.801633,0.801556,1.270151,0.870954,-0.015720,-0.001467,-0.491111,-1.486784,-1.031197,-58.821884,-1.486784,-1.031197,-58.821884,-0.699003,1.206118,-8.557941,0.559769,0.974980,1.209106,0.559769,0.974980,1.209106,12.787045,0.001076,-0.001778,0.062245,0.000053,0.000004,0.000011,0.001076,-0.001778,0.062245,0.000053,0.000004,0.000001,-0.042215,-0.188950,-1.597835,0.048616,-0.232649,0.091091,-0.103150,-0.053204,0.019928,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.124000,1,0,0,0,0,0,-0.090094,-0.047570,0.015426,0.000000,0.000000,0.000000,0,1.303916,1.124245,0.038528,0.101881,0.223382,0.105232,0.223356,-2.280239,-1.648824,0.793455,0.617627,1.333708,0,0,1,1,0,0,0.021000,0.000000,0.000000,-0.023714,-0.036106,0.038116,0.020731,-0.038116,-0.020731,-0.022869,-0.012438,-0.001197,-0.026006,0.151938,0.006992
52632,0.869449,-0.024001,-0.003300,-0.493428,-10.700000,1.200000,-0.100000,-0.604000,0.900000,-0.404000,3,21,1,21,37.5418154,127.0795361,29.761,0.792000,1.534000,0.002000,-0.001000,0.033000,0.137000,1234,1210,1193,1163,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.097845,0.029538,-1.679339,-0.041537,-0.062428,0.035499,0.144107,0.144108,0.249804,1.282477,1.282381,1.750147,0.870926,-0.014181,-0.002225,-0.491204,-1.290368,-1.020361,-58.834648,-1.290368,-1.020361,-58.834648,0.795711,-1.852039,-10.548004,-1.279077,-1.921946,-0.681137,-1.279077,-1.921946,-0.681137,11.343678,0.001076,-0.001778,0.062245,0.000053,0.000004,0.000011,0.001076,-0.001778,0.062245,0.000053,0.000004,0.000001,-0.042215,-0.188950,-1.597835,0.048616,-0.232649,0.091091,-0.103150,-0.053204,0.019928,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.124000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.156733,2.308660,0.074984,0.000000,0.187929,0.036938,0.187981,-2.206192,-1.686147,0.915823,0.665786,1.119977,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.030301,-0.040140,0.025117,0.009173,-0.025117,-0.009173,-0.015070,-0.005504,-0.003090,-0.015744,0.091982,0.018051
52717,0.869441,-0.024501,-0.002200,-0.493423,-0.900000,-0.600000,-1.000000,0.306000,-0.844000,-2.077000,3,21,1,21,37.5418154,127.0795360,29.754,0.791000,1.533000,-0.005000,-0.002000,0.014000,0.103000,1230,1209,1193,1168,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.097994,0.023832,-1.671570,-0.124625,-0.067452,-0.018450,0.140201,0.140203,0.240487,0.805714,0.806493,1.274609,0.870996,-0.015086,-0.001022,-0.491057,-1.448567,-0.951004,-58.815498,-1.448567,-0.951004,-58.815498,-0.329132,-0.455146,-10.672009,-0.698868,-0.245077,-0.854437,-0.698868,-0.245077,-0.854437,22.189703,0.001072,-0.001771,0.062206,0.000049,0.000002,0.000011,0.001072,-0.001771,0.062206,0.000049,0.000002,0.000001,-0.042259,-0.197818,-1.590950,0.057664,-0.223198,0.087698,0.050589,0.121760,0.028824,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.125000,0,0,0,0,0,0,0.044539,0.105651,0.021508,0.000000,0.000000,0.000000,0,2.262720,0.740594,0.141708,0.114656,0.025710,0.057533,0.025749,-2.318210,-1.604757,0.869643,0.653752,-0.141574,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.119759,-0.069221,-0.013703,-0.023202,0.013703,0.023202,0.008222,0.013921,-0.007654,0.014241,-0.083203,0.044720
52762,0.869486,-0.024402,-0.002400,-0.493349,9.500000,-1.000000,-1.500000,0.240000,-0.805000,-1.560000,3,21,1,21,37.5418154,127.0795360,29.754,0.791000,1.533000,-0.005000,-0.002000,0.014000,0.103000,1227,1204,1196,1173,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.104402,0.020815,-1.672713,-0.159592,-0.063070,-0.030971,0.144973,0.144981,0.252320,1.286760,1.288087,1.754637,0.871055,-0.014796,-0.001103,-0.490962,-1.415177,-0.942629,-58.803093,-1.415177,-0.942629,-58.803093,-0.648296,-0.512106,-10.365129,-0.904456,0.011057,-0.551934,-0.904456,0.011057,-0.551934,17.375282,0.001072,-0.001771,0.062206,0.000049,0.000002,0.000011,0.001072,-0.001771,0.062206,0.000049,0.000002,0.000001,-0.042259,-0.197818,-1.590950,0.057664,-0.223198,0.087698,0.050589,0.121760,0.028824,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.771786,0.904523,0.171602,0.000000,0.168765,0.080736,0.168719,-2.297190,-1.618921,0.882013,0.676292,0.500878,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.141108,-0.063280,-0.039718,-0.032254,0.039718,0.032254,0.023831,0.019353,-0.004215,0.030408,-0.177661,0.024624
52819,0.869387,-0.023802,-0.003000,-0.493549,5.800000,0.000000,-1.000000,0.305000,-0.511000,-1.502000,3,21,1,21,37.5418155,127.0795359,29.739,0.791000,1.532000,0.019000,0.014000,0.020000,0.120000,1225,1211,1196,1168,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.001000,0,-0.095145,0.016203,-1.659744,-0.039251,-0.007222,0.018278,0.139771,0.139775,0.238781,0.624875,0.625117,1.094959,0.871004,-0.013968,-0.001726,-0.491074,-1.297301,-0.958383,-58.817978,-1.297301,-0.958383,-58.817978,-1.094381,-1.280342,-10.091516,-1.769978,0.011154,-0.270191,-1.769978,0.011154,-0.270191,15.843583,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000011,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000000,-0.031160,-0.206655,-1.575907,0.080100,-0.224843,0.098684,0.199431,0.085503,0.115973,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.126000,1,0,0,0,0,0,0.175003,0.073912,0.081789,0.000000,0.000000,0.000000,0,1.615596,1.770013,0.039910,0.189971,0.102723,0.036238,0.102684,-2.203062,-1.645310,0.905761,0.686927,0.186584,0,0,1,1,0,0,0.021000,0.000000,0.000000,-0.004083,0.004300,-0.059568,-0.034028,0.059568,0.034028,0.035741,0.020417,0.001054,0.041148,-0.240405,-0.006155
52851,0.869384,-0.023902,-0.003200,-0.493548,-18.200001,-6.800000,-3.100000,-0.290000,-0.058000,-1.213000,3,21,1,21,37.5418155,127.0795359,29.739,0.791000,1.532000,0.019000,0.014000,0.020000,0.120000,1235,1208,1194,1163,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.097443,0.015815,-1.659257,-0.107690,-0.020156,0.013732,0.141177,0.141182,0.243199,0.865211,0.865715,1.334976,0.870928,-0.014024,-0.001834,-0.491206,-1.296725,-0.972479,-58.835293,-1.296725,-0.972479,-58.835293,-0.784405,-2.367759,-10.147644,-2.539271,-0.819292,-0.296671,-2.539271,-0.819292,-0.296671,12.243920,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000011,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000000,-0.031160,-0.206655,-1.575907,0.080100,-0.224843,0.098684,0.199431,0.085503,0.115973,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.126000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.248532,2.668171,0.109560,0.000000,0.343387,0.056464,0.343428,-2.201726,-1.670894,0.905002,0.698416,0.359010,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.107690,-0.020156,-0.065173,-0.030045,0.065173,0.030045,0.039104,0.018027,0.004811,0.042789,-0.249997,-0.028108
52887,0.869379,-0.024202,-0.002700,-0.493545,-0.700000,3.700000,-0.400000,0.088000,0.343000,-1.130000,3,21,1,21,37.5418155,127.0795359,29.739,0.791000,1.532000,0.019000,0.014000,0.020000,0.120000,1230,1210,1191,1169,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.102529,0.014626,-1.658741,-0.165869,-0.040578,0.014055,0.146267,0.146278,0.255435,1.346263,1.347462,1.815026,0.870992,-0.014076,-0.001716,-0.491092,-1.308652,-0.963503,-58.820297,-1.308652,-0.963503,-58.820297,-0.484025,-0.404921,-9.873749,-0.703964,-0.054159,-0.062022,-0.703964,-0.054159,-0.062022,11.612884,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000011,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000000,-0.031160,-0.206655,-1.575907,0.080100,-0.224843,0.098684,0.199431,0.085503,0.115973,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.126000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.184185,0.706045,0.170760,0.000000,0.066092,0.035243,0.066098,-2.259903,-1.638013,0.951251,0.674511,-0.664021,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.147805,-0.036044,-0.074398,-0.030714,0.074398,0.030714,0.044639,0.018429,0.007339,0.047732,-0.278875,-0.042878
52936,0.869447,-0.024201,-0.002700,-0.493426,-0.400000,-13.900000,-0.200000,0.827000,-0.718000,-1.574000,3,21,1,21,37.5418155,127.0795358,29.725,0.790000,1.531000,-0.007000,-0.004000,0.021000,0.114000,1234,1201,1198,1166,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.095829,0.008492,-1.648772,-0.027234,-0.010842,0.051711,0.139614,0.139620,0.236707,0.219839,0.219853,0.694948,0.871085,-0.014657,-0.001602,-0.490911,-1.373202,-0.984507,-58.796204,-1.373202,-0.984507,-58.796204,0.900862,-0.533514,-9.628470,-0.102988,-1.307882,0.210687,-0.102988,-1.307882,0.210687,18.804565,0.001072,-0.001770,0.062167,0.000042,0.000004,0.000011,0.001070,-0.001775,0.062129,0.000036,0.000005,0.000000,-0.031156,-0.215490,-1.561915,0.078359,-0.228312,0.096279,0.155879,0.051801,0.048600,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.125000,0,0,0,0,0,0,0.137415,0.044547,0.035608,0.000000,0.000000,0.000000,0,1.917532,1.311931,0.029313,0.144456,0.243459,0.077551,0.243491,-2.260042,-1.637644,0.886840,0.653137,-0.436195,0,0,1,1,0,0,0.025000,0.000000,0.000000,-0.027234,-0.010842,-0.084679,-0.029693,0.084679,0.029693,0.050807,0.017816,0.011084,0.052687,-0.307823,-0.064761
53016,0.869290,-0.023102,-0.003500,-0.493751,13.700000,-2.300000,0.000000,0.260000,-0.125000,-1.336000,3,21,1,21,37.5418155,127.0795358,29.725,0.790000,1.531000,-0.007000,-0.004000,0.021000,0.114000,1227,1202,1200,1170,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.101402,-0.001418,-1.648301,-0.071650,-0.150017,-0.030482,0.147241,0.147242,0.257990,1.341865,1.341280,1.814591,0.871115,-0.014856,-0.002795,-0.490846,-1.326161,-1.114720,-58.786839,-1.326161,-1.114720,-58.786839,0.679244,1.331906,-11.124135,1.382978,-0.209738,-1.330008,1.382978,-0.209738,-1.330008,13.403653,0.001070,-0.001775,0.062129,0.000036,0.000005,0.000011,0.001070,-0.001775,0.062129,0.000036,0.000005,0.000000,-0.031156,-0.215490,-1.561915,0.078359,-0.228312,0.096279,0.155879,0.051801,0.048600,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.366792,1.398792,0.166250,0.000000,0.242456,0.029357,0.242422,-2.104606,-1.656038,0.778445,0.541318,-1.397737,0,0,1,1,0,0,0.020000,0.000000,0.000000,-0.071650,-0.150017,-0.079964,-0.069347,0.079964,0.069347,0.047979,0.041608,-0.010722,0.062596,-0.365714,0.062642
53069,0.869344,-0.023801,-0.003100,-0.493625,-12.700000,3.400000,-1.100000,0.129000,-0.427000,-1.737000,3,21,1,21,37.5418156,127.0795357,29.721,0.790000,1.530000,0.024000,-0.007000,0.009000,0.117000,1233,1210,1192,1166,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.001000,0,-0.095413,-0.004757,-1.637370,0.061748,0.008763,0.023019,0.141546,0.141551,0.243047,0.565634,0.565795,1.040501,0.871298,-0.015768,-0.002636,-0.490495,-1.426568,-1.149479,-58.740147,-1.426568,-1.149479,-58.740147,-0.415643,1.277143,-10.022525,0.767090,0.715917,-0.250879,0.767090,0.715917,-0.250879,17.586851,0.001058,-0.001776,0.062096,0.000031,0.000003,0.000009,0.001058,-0.001776,0.062096,0.000031,0.000003,-0.000001,-0.020159,-0.224385,-1.557823,0.082851,-0.217814,0.091823,0.055821,0.135397,0.083739,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.125000,1,0,0,0,0,0,0.049438,0.118068,0.059947,0.000000,0.000000,0.000000,0,1.793360,1.049268,0.062367,0.128000,0.230264,0.081337,0.230295,-2.197157,-1.655387,0.770589,0.505908,-0.668116,0,0,1,1,0,0,0.025000,0.000000,0.000000,0.025743,-0.018268,-0.061684,-0.069418,0.061684,0.069418,0.037011,0.041651,-0.016411,0.053247,-0.311094,0.095884
53118,0.869331,-0.024401,-0.003000,-0.493618,-0.700000,-7.800000,1.500000,-0.212000,1.790000,-0.441000,3,21,1,21,37.5418156,127.0795357,29.721,0.790000,1.530000,0.024000,-0.007000,0.009000,0.117000,1238,1205,1195,1162,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.091454,-0.003411,-1.636529,0.092177,0.043897,0.014613,0.144859,0.144862,0.252773,1.046572,1.046738,1.520509,0.871414,-0.017090,-0.002226,-0.490245,-1.582085,-1.182458,-58.706585,-1.582085,-1.182458,-58.706585,-0.512400,0.424855,-10.367528,-0.036570,0.326719,-0.577021,-0.036570,0.326719,-0.577021,18.197943,0.001058,-0.001776,0.062096,0.000031,0.000003,0.000009,0.001058,-0.001776,0.062096,0.000031,0.000003,-0.000001,-0.020159,-0.224385,-1.557823,0.082851,-0.217814,0.091823,0.055821,0.135397,0.083739,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.855674,0.328760,0.102096,0.000000,0.280824,0.065936,0.280855,-2.262628,-1.679327,0.680543,0.496870,-0.184458,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.087333,0.033295,-0.031437,-0.049064,0.031437,0.049064,0.018862,0.029438,-0.015366,0.031405,-0.183485,0.089776
53150,0.869344,-0.023801,-0.003000,-0.493625,6.200000,7.500000,-1.900000,0.301000,0.184000,-1.549000,3,21,1,21,37.5418156,127.0795357,29.721,0.790000,1.530000,0.024000,-0.007000,0.009000,0.117000,1226,1211,1195,1168,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.087457,-0.001244,-1.636032,0.143580,0.082131,0.013811,0.151533,0.151534,0.267370,1.528158,1.528553,2.000543,0.871421,-0.017152,-0.002195,-0.490232,-1.590007,-1.182882,-58.704842,-1.590007,-1.182882,-58.704842,-0.232480,1.860827,-10.117976,1.337846,0.839684,-0.361696,1.337846,0.839684,-0.361696,15.579487,0.001058,-0.001776,0.062096,0.000031,0.000003,0.000009,0.001058,-0.001776,0.062096,0.000031,0.000003,-0.000001,-0.020159,-0.224385,-1.557823,0.082851,-0.217814,0.091823,0.055821,0.135397,0.083739,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.588665,1.579525,0.165411,0.000000,0.173043,0.043452,0.173023,-2.202810,-1.645421,0.612803,0.462538,-1.072854,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.129499,0.071808,-0.000698,-0.025819,0.000698,0.025819,0.000419,0.015492,-0.013019,0.008406,-0.049113,0.076065
53179,0.869313,-0.023200,-0.003200,-0.493707,20.600000,1.900000,-0.600000,-0.010000,-1.043000,-0.872000,3,21,1,21,37.5418156,127.0795357,29.721,0.790000,1.530000,0.024000,-0.007000,0.009000,0.117000,1226,1201,1200,1173,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.083044,0.001327,-1.635727,0.172909,0.102386,0.009866,0.156612,0.156612,0.276974,1.769144,1.769572,2.240551,0.871418,-0.016548,-0.002167,-0.490256,-1.531236,-1.146122,-58.708542,-1.531236,-1.146122,-58.708542,-0.371627,1.921678,-9.667988,1.328747,1.014998,0.085274,1.328747,1.014998,0.085274,13.332476,0.001058,-0.001776,0.062096,0.000031,0.000003,0.000009,0.001058,-0.001776,0.062096,0.000031,0.000003,-0.000001,-0.020159,-0.224385,-1.557823,0.082851,-0.217814,0.091823,0.055821,0.135397,0.083739,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,0,0,0,0,0,0.125000,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.359534,1.672062,0.200949,0.000000,0.361216,0.111718,0.361184,-2.131437,-1.631548,0.600201,0.485427,0.789248,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.152499,0.089091,0.016404,-0.012991,-0.016404,0.012991,-0.009843,0.007795,-0.011773,-0.004363,0.025491,0.068782
53221,0.869284,-0.023402,-0.003200,-0.493748,-8.800000,-2.600000,2.000000,0.446000,1.629000,-1.275000,3,21,1,21,37.5418156,127.0795356,29.691,0.790000,1.529000,-0.015000,0.018000,0.027000,0.114000,1235,1209,1191,1164,1200.000000,1,1,1,1,0,1,1,1,1,15000,0.002000,0,-0.092345,-0.011006,-1.631988,0.096380,0.097792,-0.024052,0.144032,0.144035,0.248576,0.462557,0.462630,0.950857,0.871556,-0.014497,-0.001432,-0.490081,-1.367704,-0.957233,-58.687172,-1.367704,-0.957233,-58.687172,-0.010114,2.694034,-9.899123,2.180334,1.143397,-0.152737,2.180334,1.143397,-0.152737,20.752554,0.001050,-0.001789,0.062056,0.000040,0.000002,0.000008,0.001050,-0.001789,0.062056,0.000040,0.000002,-0.000003,-0.020219,-0.233265,-1.528008,0.061249,-0.235533,0.107633,-0.192890,-0.091868,-0.027838,4.000000,4.000000,4.000000,0.250000,0.250000,1.000000,2.000000,2.000000,2.000000,0.500000,0.500000,1.000000,1,1,1,1,1,0.134000,1,0,0,0,0,0,-0.171179,-0.082809,-0.017557,0.000000,0.000000,0.000000,0,2.116172,2.461953,0.137304,0.190157,0.163912,0.021886,0.163949,-2.151481,-1.643102,0.783776,0.685868,4.772418,0,0,1,1,0,0,0.020000,0.000000,0.000000,0.050903,0.065017,0.035755,0.007137,-0.035755,-0.007137,-0.021453,-0.004282,-0.007488,-0.020555,0.120093,0.043749
