timestamp_ms,qw,qx,qy,qz,gx,gy,gz,ax,ay,az,baro_temp_c,baro_pressure_pa,baro_alt_unfiltered_m,baro_pressure_ema_pa,baro_abs_alt_m,baro_alt_bias_m,baro_rel_alt_m,baro_age_ms,baro_updated,baro_bias_calibrated,baro_fresh,gnss_fix_type,numSV,gnss_valid,gnss_num_sats,lat,lon,hmsl,gnss_hacc_m,gnss_vacc_m,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,M1,M2,M3,M4,ekf_pwm_mean,ekf_is_armed,ekf_ground_motor_mode,motor_output_allowed,motor_on_detected,alignment_active,alignment_done,ekf_ready,gnss_ref_set,gnss_ref_ready,gnss_ref_age_ms,ekf_dt,ekf_dt_clamped,ekf_pos_n,ekf_pos_e,ekf_pos_d,ekf_vel_n,ekf_vel_e,ekf_vel_d,ekf_p_cov_n,ekf_p_cov_e,ekf_p_cov_d,ekf_v_cov_n,ekf_v_cov_e,ekf_v_cov_d,ekf_qw,ekf_qx,ekf_qy,ekf_qz,ekf_roll_deg,ekf_pitch_deg,ekf_yaw_deg,roll_deg,pitch_deg,yaw_deg,ekf_accel_body_x,ekf_accel_body_y,ekf_accel_body_z,ekf_accel_nav_n,ekf_accel_nav_e,ekf_accel_nav_d,acc_ned_n,acc_ned_e,acc_ned_d,accel_norm,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,ekf_bias_acc_x,ekf_bias_acc_y,ekf_bias_acc_z,ekf_bias_gyro_x,ekf_bias_gyro_y,ekf_bias_gyro_z,ekf_gnss_pos_n,ekf_gnss_pos_e,ekf_gnss_pos_d,ekf_innov_pos_n,ekf_innov_pos_e,ekf_innov_pos_d,ekf_innov_vel_n,ekf_innov_vel_e,ekf_innov_vel_d,ekf_R_applied_gnss_pos_n,ekf_R_applied_gnss_pos_e,ekf_R_applied_gnss_pos_d,ekf_R_applied_gnss_vel_n,ekf_R_applied_gnss_vel_e,ekf_R_applied_gnss_vel_d,ekf_sigma_applied_gnss_pos_n,ekf_sigma_applied_gnss_pos_e,ekf_sigma_applied_gnss_pos_d,ekf_sigma_applied_gnss_vel_n,ekf_sigma_applied_gnss_vel_e,ekf_sigma_applied_gnss_vel_d,baro_innov_m,baro_R_base,baro_R_applied,baro_R_scale_pwm,baro_R_scale_height,baro_R_scale_innov,baro_update_applied,baro_update_rejected,baro_height_pred_m,baro_meas_m,baro_K_h,baro_K_v,baro_S,baro_NIS,gnss_correction_accepted,gnss_update_executed,gnss_new_measurement,gnss_velocity_used,gnss_position_gate_passed,gnss_update_dt,gnss_last_update_age_ms,gnss_innov_gate_reject_count,ekf_zupt_applied,ekf_zupt_allowed,zupt_active,stationary_detected,delta_vel_gnss_update_n,delta_vel_gnss_update_e,delta_vel_gnss_update_d,delta_vel_zupt_update_n,delta_vel_zupt_update_e,delta_vel_zupt_update_d,tether_disturbance_candidate,raw_acc_norm_g,acc_ned_h,ekf_speed_h,delta_vel_gnss_update_xy,gyro_raw_norm,gyro_lpf_norm,gyro_corrected_norm,imu_fw_roll_deg,imu_fw_pitch_deg,ekf_imu_roll_diff_deg,ekf_imu_pitch_diff_deg,pitch_diff_rate_deg_s,accel_rotation_source,accel_rotation_source_used,vel_ctrl_enabled,vel_ctrl_valid,vel_ctrl_accel_saturated,vel_ctrl_tilt_saturated,vel_ctrl_dt_s,vel_sp_n_mps,vel_sp_e_mps,vel_meas_n_mps,vel_meas_e_mps,vel_filt_n_mps,vel_filt_e_mps,vel_err_n_mps,vel_err_e_mps,vel_acc_cmd_n_mps2,vel_acc_cmd_e_mps2,vel_acc_cmd_forward_mps2,vel_acc_cmd_right_mps2,vel_roll_des_deg,vel_pitch_des_deg
51543,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.021000,0.013000,-0.994000,31.261816,2147.483647,69.547295,2147.483647,69.535828,69.396912,0.138916,4,1,1,1,3,19,1,19,37.5418014,127.0795395,28.045,0.816000,1.559000,0.009000,0.006000,0.009000,0.107000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.296696,-0.603834,0.004404,-0.001429,0.000641,-0.003796,0.012938,0.012938,0.003857,0.004295,0.004295,0.001198,0.644841,-0.012990,-0.001464,-0.764205,-0.831881,-1.245893,-99.675163,-0.831881,-1.245893,-99.675163,-0.214679,0.134061,-9.806257,-0.007978,0.002768,-0.002870,-0.007978,0.002768,-0.002870,9.750819,0.001216,-0.000105,0.064441,-0.000012,0.000005,0.000080,0.001217,-0.000102,0.064522,0.000009,0.000009,0.000000,0.389591,-0.666637,1.732626,0.094114,-0.063567,1.724295,0.010200,0.005905,0.010995,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.042617,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.005622,0.036995,0.028567,0.011294,0.138970,0.013069,0,0,0,0,0,0.127000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.994307,0.008445,0.001566,0.000000,0.000000,0.000081,0.000081,-0.868562,-1.261386,0.036681,0.015493,0.000009,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51691,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.022000,0.016000,-0.992000,31.264933,2147.483647,69.502373,2147.483647,69.536568,69.396912,0.139656,0,1,1,1,3,19,1,19,37.5418013,127.0795395,28.042,0.815000,1.557000,0.001000,0.013000,0.001000,0.100000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.009000,0,0.298991,-0.605587,0.010584,-0.000404,0.000543,-0.001716,0.012727,0.012727,0.004000,0.003655,0.003655,0.001210,0.644838,-0.012955,-0.001542,-0.764208,-0.822467,-1.248494,-99.675797,-0.822467,-1.248494,-99.675797,-0.215618,0.142525,-9.795946,0.002224,0.001755,0.007294,0.002224,0.001755,0.007294,9.731854,0.001213,-0.000117,0.064058,-0.000018,0.000006,0.000080,0.001213,-0.000117,0.064058,0.000003,0.000011,0.000000,0.378492,-0.666636,1.735659,0.080524,-0.061784,1.728461,0.001515,0.012587,0.004118,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.031907,0.090000,0.135000,1.000000,1.500000,1.000000,0,0,-0.008126,0.023781,0.028697,0.011354,0.138989,0.007325,1,1,1,1,1,0.124000,1,0,0,1,1,1,0.000091,0.000114,0.001336,0.000000,0.000000,0.000000,0,0.992373,0.002833,0.000677,0.000146,0.000000,0.000082,0.000082,-0.868562,-1.261386,0.046095,0.012892,-0.017572,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51740,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.022000,0.018000,-0.992000,31.263096,2147.483647,69.592209,2147.483647,69.536835,69.396912,0.139923,5,1,1,1,3,19,1,19,37.5418013,127.0795395,28.042,0.815000,1.557000,0.001000,0.013000,0.001000,0.100000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.004000,0,0.298975,-0.605556,0.007755,-0.000295,0.000586,-0.002540,0.012813,0.012813,0.003896,0.004270,0.004270,0.001205,0.644836,-0.012954,-0.001543,-0.764210,-0.822346,-1.248507,-99.676094,-0.822346,-1.248507,-99.676094,-0.213974,0.146072,-9.800583,0.005381,-0.000556,0.002646,0.005381,-0.000556,0.002646,9.732190,0.001215,-0.000110,0.064241,-0.000018,0.000006,0.000080,0.001215,-0.000110,0.064241,0.000003,0.000011,0.000000,0.378492,-0.666636,1.735659,0.080524,-0.061784,1.728461,0.001515,0.012587,0.004118,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.092339,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.010430,0.081909,0.028863,0.011428,0.139012,0.061336,0,0,0,0,0,0.124000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.992407,0.005409,0.000656,0.000000,0.000000,0.000082,0.000082,-0.868562,-1.261386,0.046216,0.012879,-0.000260,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51782,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.023000,0.015000,-0.992000,31.262167,2147.483647,69.602776,2147.483647,69.537094,69.396912,0.140182,0,1,1,1,3,19,1,19,37.5418013,127.0795395,28.042,0.815000,1.557000,0.001000,0.013000,0.001000,0.100000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.298991,-0.605587,0.007746,-0.000033,0.000268,-0.002462,0.012795,0.012795,0.003967,0.003514,0.003514,0.001201,0.644835,-0.012959,-0.001561,-0.764211,-0.821118,-1.250262,-99.676262,-0.821118,-1.250262,-99.676262,-0.212317,0.143907,-9.800906,0.003119,-0.002162,0.002388,0.003119,-0.002162,0.002388,9.731923,0.001216,-0.000111,0.064224,-0.000018,0.000007,0.000080,0.001216,-0.000111,0.064224,0.000003,0.000012,0.000000,0.378492,-0.666636,1.735659,0.080524,-0.061784,1.728461,0.001515,0.012587,0.004118,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.092339,0.090000,0.135000,1.000000,1.500000,1.000000,0,0,-0.010430,0.081909,0.028863,0.011428,0.139012,0.061336,0,0,0,0,0,0.124000,1,0,1,1,1,1,0.000000,0.000000,0.000000,0.000081,-0.000175,0.000074,0,0.992380,0.003795,0.000270,0.000000,0.000000,0.000083,0.000083,-0.868562,-1.261386,0.047443,0.011124,-0.041803,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51819,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.023000,0.016000,-0.994000,31.262167,2147.483647,69.602776,2147.483647,69.537094,69.396912,0.140182,37,1,1,1,3,19,1,19,37.5418014,127.0795395,28.032,0.814000,1.556000,-0.012000,0.015000,0.003000,0.103000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.300092,-0.606295,0.008187,-0.000016,0.000230,-0.002239,0.012709,0.012709,0.003970,0.004050,0.004050,0.001212,0.644834,-0.012958,-0.001534,-0.764212,-0.823409,-1.248220,-99.676392,-0.823409,-1.248220,-99.676392,-0.210534,0.145865,-9.806548,0.004321,-0.003946,-0.003241,0.004321,-0.003946,-0.003241,9.751681,0.001215,-0.000113,0.064186,-0.000017,0.000006,0.000080,0.001215,-0.000113,0.064186,0.000004,0.000011,0.000000,0.389591,-0.666636,1.745659,0.090600,-0.061053,1.740846,-0.012028,0.014857,0.006553,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.100222,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.007746,0.092476,0.028546,0.011212,0.138967,0.072279,1,1,1,1,1,0.124000,1,0,0,1,1,1,-0.000092,0.000163,0.001346,0.000000,0.000000,0.000000,0,0.994395,0.005852,0.000231,0.000187,0.000000,0.000082,0.000082,-0.868562,-1.261386,0.045153,0.013166,0.055207,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51871,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.022000,0.014000,-0.992000,31.264164,2147.483647,69.557861,2147.483647,69.537567,69.396912,0.140656,0,1,1,1,3,19,1,19,37.5418014,127.0795395,28.032,0.814000,1.556000,-0.012000,0.015000,0.003000,0.103000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.300087,-0.606302,0.005252,0.000095,0.000199,-0.003430,0.012697,0.012697,0.003813,0.003292,0.003292,0.001173,0.644832,-0.012961,-0.001541,-0.764213,-0.822930,-1.249005,-99.676643,-0.822930,-1.249005,-99.676643,-0.216607,0.141500,-9.803685,0.001142,0.002683,-0.000448,0.001142,0.002683,-0.000448,9.731558,0.001216,-0.000111,0.064257,-0.000017,0.000006,0.000080,0.001217,-0.000106,0.064358,0.000004,0.000011,0.000000,0.389591,-0.666636,1.745659,0.090600,-0.061053,1.740846,-0.012028,0.014857,0.006553,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.054348,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.006787,0.047562,0.028243,0.011067,0.138924,0.021262,0,0,0,0,0,0.124000,1,0,1,1,1,1,0.000000,0.000000,0.000000,-0.000030,-0.000066,0.000084,0,0.992343,0.002916,0.000221,0.000000,0.000000,0.000107,0.000082,-0.868562,-1.261386,0.045631,0.012381,-0.015103,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51903,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.022000,0.015000,-0.993000,31.264164,2147.483647,69.557861,2147.483647,69.537567,69.396912,0.140656,32,1,1,1,3,19,1,19,37.5418014,127.0795395,28.032,0.814000,1.556000,-0.012000,0.015000,0.003000,0.103000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.001000,0,0.300088,-0.606294,0.005141,-0.000042,0.000320,-0.003447,0.012779,0.012779,0.003947,0.003900,0.003900,0.001206,0.644831,-0.012961,-0.001542,-0.764214,-0.822873,-1.249019,-99.676819,-0.822873,-1.249019,-99.676819,-0.216868,0.137490,-9.800838,-0.002699,0.003665,0.002449,-0.002699,0.003665,0.002449,9.741504,0.001217,-0.000106,0.064358,-0.000017,0.000006,0.000080,0.001217,-0.000106,0.064358,0.000004,0.000011,0.000000,0.389591,-0.666636,1.745659,0.090600,-0.061053,1.740846,-0.012028,0.014857,0.006553,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.054348,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.006787,0.047562,0.028243,0.011067,0.138924,0.021262,0,0,0,0,0,0.124000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.993357,0.004552,0.000323,0.000000,0.000000,0.000083,0.000082,-0.868562,-1.261386,0.045689,0.012367,-0.000440,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52012,0.644435,-0.013301,-0.001300,-0.764542,0.000000,0.000000,0.000000,-0.021000,0.013000,-0.993000,31.261326,2147.483647,69.634483,2147.483647,69.538330,69.396912,0.141418,13,1,1,1,3,19,1,19,37.5418014,127.0795394,28.022,0.814000,1.555000,0.013000,-0.011000,0.009000,0.131000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.301258,-0.607210,0.001999,-0.000542,0.000280,-0.004333,0.012730,0.012730,0.003875,0.003997,0.003997,0.001199,0.644827,-0.012958,-0.001577,-0.764217,-0.819621,-1.251392,-99.677383,-0.819621,-1.251392,-99.677383,-0.216460,0.130912,-9.801446,-0.008782,0.003865,0.001945,-0.008782,0.003865,0.001945,9.741014,0.001220,-0.000098,0.064526,-0.000019,0.000008,0.000080,0.001220,-0.000098,0.064526,0.000002,0.000012,0.000000,0.389591,-0.675474,1.755659,0.089506,-0.069190,1.752195,0.013198,-0.011423,0.013078,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.129899,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.005715,0.124184,0.028207,0.011114,0.138919,0.121464,0,0,0,0,0,0.127000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.993307,0.009595,0.000610,0.000000,0.000000,0.000083,0.000083,-0.868562,-1.261386,0.048941,0.009994,-0.021769,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52072,0.644435,-0.013301,-0.001400,-0.764542,0.000000,0.000000,0.000000,-0.023000,0.014000,-0.994000,31.262413,2147.483647,69.660912,2147.483647,69.538773,69.396912,0.141861,30,1,1,1,3,19,1,19,37.5418014,127.0795394,28.022,0.813000,1.554000,-0.016000,0.009000,0.002000,0.096000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.302353,-0.608055,0.001015,-0.000988,0.000464,-0.004532,0.012596,0.012596,0.003891,0.003422,0.003422,0.001191,0.644826,-0.012952,-0.001585,-0.764218,-0.818436,-1.251498,-99.677643,-0.818436,-1.251498,-99.677643,-0.217468,0.128040,-9.797132,-0.011170,0.005373,0.006275,-0.011170,0.005373,0.006275,9.751386,0.001221,-0.000098,0.064551,-0.000019,0.000008,0.000080,0.001221,-0.000098,0.064551,0.000002,0.000012,0.000000,0.389591,-0.675473,1.755692,0.088286,-0.068241,1.758003,-0.015254,0.008648,0.007921,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.152480,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.001868,0.150612,0.028334,0.011239,0.138937,0.167343,1,1,1,1,1,0.127000,1,0,1,1,1,1,-0.000120,0.000053,0.001328,0.000301,-0.000140,0.000181,0,0.994365,0.012395,0.001092,0.000131,0.000000,0.000083,0.000083,-0.859799,-1.268772,0.041363,0.017275,0.121341,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52118,0.644435,-0.013301,-0.001400,-0.764542,0.000000,0.000000,0.000000,-0.022000,0.013000,-0.992000,31.260714,2147.483647,69.634483,2147.483647,69.539200,69.396912,0.142288,33,1,1,1,3,19,1,19,37.5418014,127.0795394,28.022,0.813000,1.554000,-0.016000,0.009000,0.002000,0.096000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.001000,0,0.302297,-0.608027,-0.002748,-0.001351,0.000672,-0.005873,0.012677,0.012677,0.003910,0.004016,0.004016,0.001206,0.644824,-0.012951,-0.001586,-0.764220,-0.818288,-1.251510,-99.677917,-0.818288,-1.251510,-99.677917,-0.215322,0.132411,-9.806253,-0.007360,0.002341,-0.002859,-0.007360,0.002341,-0.002859,9.731424,0.001223,-0.000086,0.064782,-0.000019,0.000008,0.000080,0.001223,-0.000086,0.064782,0.000002,0.000012,0.000000,0.389591,-0.675473,1.755692,0.088286,-0.068241,1.758003,-0.015254,0.008648,0.007921,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.125117,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.000933,0.124184,0.028017,0.011022,0.138891,0.112709,0,0,0,0,0,0.127000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.992329,0.007723,0.001509,0.000000,0.000000,0.000083,0.000083,-0.859799,-1.268772,0.041511,0.017262,-0.000272,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52143,0.644435,-0.013301,-0.001400,-0.764542,0.000000,0.000000,0.000000,-0.020000,0.014000,-0.992000,31.265459,2147.483647,69.491806,2147.483647,69.539604,69.396912,0.142693,15,1,1,1,3,19,1,19,37.5418014,127.0795394,28.022,0.813000,1.554000,-0.016000,0.009000,0.002000,0.096000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.302259,-0.608008,-0.002299,-0.001523,0.000796,-0.005757,0.012728,0.012728,0.003870,0.004383,0.004383,0.001207,0.644823,-0.012951,-0.001587,-0.764221,-0.818273,-1.251526,-99.678032,-0.818273,-1.251526,-99.678032,-0.215585,0.134678,-9.807144,-0.005095,0.002198,-0.003788,-0.005095,0.002198,-0.003788,9.731142,0.001223,-0.000088,0.064742,-0.000019,0.000008,0.000080,0.001223,-0.000088,0.064742,0.000002,0.000012,0.000000,0.389591,-0.675473,1.755692,0.088286,-0.068241,1.758003,-0.015254,0.008648,0.007921,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,-0.021312,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,0.002818,-0.018494,0.028146,0.011148,0.138910,0.003270,0,0,0,0,0,0.127000,1,0,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.992300,0.005549,0.001719,0.000000,0.000000,0.000083,0.000083,-0.859799,-1.268772,0.041526,0.017246,-0.000625,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52182,0.644436,-0.013201,-0.001400,-0.764543,0.000000,0.000000,0.000000,-0.022000,0.014000,-0.993000,31.263988,2147.483647,69.584282,2147.483647,69.539986,69.396912,0.143074,0,1,1,1,3,19,1,19,37.5418014,127.0795394,28.022,0.813000,1.554000,-0.016000,0.009000,0.002000,0.096000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.002000,0,0.302333,-0.608048,-0.002308,-0.001385,0.000553,-0.005585,0.012706,0.012706,0.003937,0.003564,0.003564,0.001202,0.644822,-0.012932,-0.001634,-0.764222,-0.812702,-1.253307,-99.678276,-0.812702,-1.253307,-99.678276,-0.213363,0.132213,-9.801151,-0.006904,0.000077,0.002287,-0.006904,0.000077,0.002287,9.741361,0.001223,-0.000091,0.064703,-0.000023,0.000009,0.000080,0.001223,-0.000091,0.064703,-0.000002,0.000014,0.000000,0.389591,-0.675473,1.755692,0.088286,-0.068241,1.758003,-0.015254,0.008648,0.007921,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,-0.021312,0.090000,0.135000,1.000000,1.500000,1.000000,0,0,0.002818,-0.018494,0.028146,0.011148,0.138910,0.003270,0,0,0,0,0,0.127000,1,0,1,1,1,1,0.000000,0.000000,0.000000,0.000473,-0.000244,0.000169,0,0.993342,0.006904,0.001492,0.000000,0.000000,0.000084,0.000084,-0.852411,-1.260012,0.039709,0.006705,-0.270284,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52275,0.644436,-0.013201,-0.001400,-0.764543,0.000000,0.000000,0.000000,-0.022000,0.014000,-0.994000,31.263060,2147.483647,69.523514,2147.483647,69.540443,69.396912,0.143532,4,1,1,1,3,19,1,19,37.5418014,127.0795394,28.020,0.813000,1.553000,0.019000,0.007000,-0.002000,0.075000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.005000,0,0.303502,-0.608873,-0.000244,-0.001118,0.000568,-0.004716,0.012611,0.012611,0.003787,0.003325,0.003325,0.001174,0.644819,-0.012889,-0.001689,-0.764225,-0.804729,-1.253654,-99.678848,-0.804729,-1.253654,-99.678848,-0.214106,0.134232,-9.813183,-0.003665,-0.000049,-0.009787,-0.003665,-0.000049,-0.009787,9.751164,0.001221,-0.000101,0.064516,-0.000028,0.000009,0.000081,0.001221,-0.000101,0.064516,-0.000007,0.000014,0.000000,0.389590,-0.675474,1.757654,0.087264,-0.067428,1.762025,0.020432,0.006441,0.004394,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.013369,0.090000,0.135000,1.000000,1.500000,1.000000,1,0,-0.000155,0.013214,0.028055,0.011037,0.138897,0.001287,0,0,0,0,0,0.130000,1,0,1,1,1,1,0.000000,0.000000,0.000000,0.000419,-0.000239,0.000134,0,0.994342,0.003666,0.001254,0.000000,0.000000,0.000086,0.000086,-0.852411,-1.260012,0.047682,0.006358,-0.003735,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52323,0.644436,-0.013201,-0.001400,-0.764543,0.000000,0.000000,0.000000,-0.022000,0.015000,-0.993000,31.262150,2147.483647,69.565788,2147.483647,69.540657,69.396912,0.143745,0,1,1,1,3,19,1,19,37.5418014,127.0795394,28.017,0.812000,1.551000,0.004000,0.000000,0.008000,0.124000,1000,1000,1000,1000,1000.000000,0,0,1,0,0,1,1,1,1,15124,0.001000,0,0.304550,-0.609683,0.003009,-0.000984,0.000543,-0.003374,0.012564,0.012564,0.003961,0.004119,0.004119,0.001216,0.644819,-0.012894,-0.001683,-0.764225,-0.805557,-1.253692,-99.678848,-0.805557,-1.253692,-99.678848,-0.214506,0.138007,-9.800652,0.000202,-0.000033,0.002681,0.000202,-0.000033,0.002681,9.741504,0.001218,-0.000114,0.064284,-0.000028,0.000009,0.000081,0.001218,-0.000114,0.064284,-0.000007,0.000014,0.000000,0.389590,-0.675474,1.760653,0.086121,-0.066618,1.761035,0.005160,-0.000625,0.012789,1.000000,1.000000,2.000000,0.250000,0.250000,1.000000,1.000000,1.000000,1.414214,0.500000,0.500000,1.000000,0.013369,0.090000,0.135000,1.000000,1.500000,1.000000,0,0,-0.000155,0.013214,0.028055,0.011037,0.138897,0.001287,1,1,1,1,1,0.117000,1,0,0,1,1,1,0.000163,-0.000075,0.001374,0.000000,0.000000,0.000000,0,0.993357,0.000205,0.001124,0.000180,0.000000,0.000095,0.000086,-0.852411,-1.260012,0.046854,0.006320,-0.000785,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
